,comment,upper_count,lemmatized,polarity_score,label
843,completely understand mean. but really help? is really adequate punishment let somebody go asleep peacefully? cannot judge that.,2,completely understand mean. but really help? be really adequate punishment let somebody go asleep peacefully? cannot judge that.,0.11416666666666667,1
844,"love murders willing change show remorse... however, let live costing taxpayers anything paying stay",2,"love murder willing change show remorse... however, let live cost taxpayer anything pay stay",0.29545454545454547,1
845,"one thing able agree on, executing convict error unredeemable horrible mistake, supporters capital punishment need consider taking risk morally acceptable. no court infallible. history full convicted murder, found innocent years decades later. videos faces easily falsified now. dna tests given incorrect results due contamination clerical errors. wrong confessions made protect accomplices, insurance paid family, due mental illness. witnesses mistaken act bad faith. to claim thing ""absolute proof"" therefore incorrect.",1,"one thing able agree on, execute convict error unredeemable horrible mistake, supporter capital punishment need consider take risk morally acceptable. no court infallible. history full convict murder, find innocent year decades later. video face easily falsify now. dna test give incorrect result due contamination clerical errors. wrong confession make protect accomplices, insurance pay family, due mental illness. witness mistake act bad faith. to claim thing ""absolute proof"" therefore incorrect.",-0.043589743589743574,0
846,"my problem is: someone wrongly accused? really works proof 100% certified. if no, killing innocent being. also, different ideas anyone commits irreversible atrocities, putting slavery. not horrible punishment, but:",1,"my problem is: someone wrongly accused? really works proof 100% certified. if no, kill innocent being. also, different idea anyone commit irreversible atrocities, put slavery. not horrible punishment, but:",0.13999999999999999,1
847,"these solid arguments...it’s morally, see death penalty justifiable some instances: murder person case including:",2,"these solid arguments...it’s morally, see death penalty justifiable some instances: murder person case including:",0.0,0
848,"death might seem like reasonable punishment, yes is. but problem tiny minority innocents killed death row. even mere fraction, believe stopping reasonable punishment saving lives innocent better. at least small fraction innocents get chance parole. just stating viewpoint tho.",1,"death might seem like reasonable punishment, yes is. but problem tiny minority innocent kill death row. even mere fraction, believe stop reasonable punishment save life innocent better. at least small fraction innocent get chance parole. just state viewpoint tho.",0.016666666666666663,1
849,"believe every murderer, unless murdered accident executed. a a crime needs punishments. not mention, without penalties, murders would’ve happened wouldve ignored punishments harsh",3,"believe every murderer, unless murder accident executed. a a crime need punishments. not mention, without penalties, murder would’ve happen wouldve ignore punishment harsh",-0.2,0
850,"my thoughts place, unavoidable innocent put death. justice system imperfect however rare, happen. innocent person worth infinitely anything gained killing guilty.",1,"my thought place, unavoidable innocent put death. justice system imperfect however rare, happen. innocent person worth infinitely anything gain kill guilty.",0.22000000000000003,1
851,reason i’m row slight possibility wrongly convicted. what separate prisons separate types felony crimes. people convicted murder kept separate run mill sex offender burglar. this way murder isn’t belittled still serve extreme punishment legal system. living confined cell seems worse getting needle skin go sleep. it seems like better option. even doctors oath whatever revive person matter actions may tried court. it’s better thing do. massive prison reform desperately needed us it’s run bunch rich keep harsh. instead bettering go jail former criminals return previous practice crime lead worse lives entered it’s clearly working,1,reason i’m row slight possibility wrongly convicted. what separate prison separate type felony crimes. people convict murder keep separate run mill sex offender burglar. this way murder isn’t belittle still serve extreme punishment legal system. living confine cell seem bad get needle skin go sleep. it seem like good option. even doctor oath whatever revive person matter action may try court. it’s well thing do. massive prison reform desperately need u it’s run bunch rich keep harsh. instead better go jail former criminal return previous practice crime lead bad life enter it’s clearly work,-0.06145833333333333,0
852,republican actually oppose actually expensive requires tax dollars prison. also murderers actually rather put prison. those deserve shouldn’t give want. obviously prefer prison many.,1,republican actually oppose actually expensive require tax dollar prison. also murderer actually rather put prison. those deserve shouldn’t give want. obviously prefer prison many.,0.0,0
853,interesting there's mention agent action penalty. are ok granting state power lives citizens? isn't expansion government power classical liberal oppose?,0,interest there's mention agent action penalty. be ok grant state power life citizens? isn't expansion government power classical liberal oppose?,0.275,1
854,"agree, makes sense keep murderer alive, even selfish standpoint. think biggest reason way self-righteous act like they’re much better opposition. vast majority capital punishment abortion. deep know they’re wrong side condoning butchering babies convenience, deflect saying, “look great fawning monster!”",3,"agree, make sense keep murderer alive, even selfish standpoint. think big reason way self-righteous act like they’re much well opposition. vast majority capital punishment abortion. deep know they’re wrong side condone butcher baby convenience, deflect saying, “look great fawning monster!”",0.08571428571428572,1
855,"this really tough topic. disagree penalty, reasons disagree human taking another human's unless self defence defence family.",2,"this really tough topic. disagree penalty, reason disagree human take another human's unless self defence defence family.",-0.12962962962962962,0
856,"feel like somebody murders family, right royally execute anyway see fit. this includes beheading, torture family member question.",1,"feel like somebody murder family, right royally execute anyway see fit. this include beheading, torture family member question.",0.34285714285714286,1
857,"think torture appropriate like first example imprisonments. most, criminals, prefer serve sentence.",1,"think torture appropriate like first example imprisonments. most, criminals, prefer serve sentence.",0.4166666666666667,1
858,"problem capital punishment, punishment absolute, crime reflect well. 10 years ago learning this, showed state capital punishment, murders. if know killed crime, hold back? it’s zero sum game, go crime, since know going die.",0,"problem capital punishment, punishment absolute, crime reflect well. 10 year ago learn this, show state capital punishment, murders. if know kill crime, hold back? it’s zero sum game, go crime, since know go die.",-0.1,0
859,hear story... i’m sure believe capital punishment. think might better stick like ground cell windows never see anyone ever again. being fed disgusting foods given tainted water large enough quantities keep alive slowly go insane. there punishments worse deserve them. end conversation,3,hear story... i’m sure believe capital punishment. think might better stick like ground cell windows never see anyone ever again. be feed disgust food give tainted water large enough quantity keep alive slowly go insane. there punishments bad deserve them. end conversation,-0.13571428571428573,0
860,"purpose jail re-education, punishment. when punish someone, purpose punishment must helping person make error (the way parents punish children). if punish feel bad acted (even murder), punishing personal satisfaction, good. therefore, punishment sake revenge big crime crimes. and therefore, never option; renounce people’s right life, accept hatefulness violence solution big problems therefore, lose purpose punishment humanity way.",0,"purpose jail re-education, punishment. when punish someone, purpose punishment must help person make error (the way parent punish children). if punish feel bad act (even murder), punish personal satisfaction, good. therefore, punishment sake revenge big crime crimes. and therefore, never option; renounce people’s right life, accept hatefulness violence solution big problem therefore, lose purpose punishment humanity way.",0.026530612244897975,1
861,"im conservative slightly disagree u, think killing murderer action defenceless, disagree goverment power execute anyone defencless unharmfull, immoral, isnt, murderer deserves it, think lesser goverment better thr citizen us agree asume, say victim emotional pain demends justice seek count altought hurts individual justice form taking still damage. thats murderer called upon sentence form unauthrized power support given justice victim co-operated goverment authorization idenification victims given voices choose offenders them, goverment responsibility locking sentenced vote. thats humane get opinion thought quite abit gives freedom sides even murderer's supporters (family,friends etc) beneficial goverment better good",0,"im conservative slightly disagree u, think kill murderer action defenceless, disagree goverment power execute anyone defencless unharmfull, immoral, isnt, murderer deserves it, think less goverment well thr citizen u agree asume, say victim emotional pain demends justice seek count altought hurt individual justice form take still damage. thats murderer call upon sentence form unauthrized power support give justice victim co-operated goverment authorization idenification victim give voice choose offender them, goverment responsibility lock sentence vote. thats humane get opinion think quite abit give freedom side even murderer's supporter (family,friends etc) beneficial goverment well good",0.14833333333333334,1
862,genuinely believe cases irrefutable evidence murder sake pleasure due insanity result death. how bother little mongrels provided food necessities taken absolute others? why keep alive?,1,genuinely believe case irrefutable evidence murder sake pleasure due insanity result death. how bother little mongrel provide food necessity take absolute others? why keep alive?,0.07750000000000001,1
863,"even 100% guilty despicable heinous crime, reject believe state right life. it's hallmark civilised society strap someone kill cold blood. and say tax-cutting reaganite republican patriot.",3,"even 100% guilty despicable heinous crime, reject believe state right life. it's hallmark civilise society strap someone kill cold blood. and say tax-cutting reaganite republican patriot.",-0.2714285714285714,0
864,"what something harder penalty? think better put someone single cell without entertainment, delicious food etc. that worse think.",2,"what something hard penalty? think good put someone single cell without entertainment, delicious food etc. that bad think.",0.18571428571428575,1
865,"""don't lower murderers level killing them"" like saying ""don't lower level dude outstayed kids basement locking prison"".",0,"""don't low murderer level kill them"" like say ""don't low level dude outstayed kid basement lock prison"".",0.0,0
866,"also can't pro pro penalty, ""murders"" innocent. if truly believe human intrinsic value think right it, fetus adult?",0,"also can't pro pro penalty, ""murders"" innocent. if truly believe human intrinsic value think right it, fetus adult?",0.22142857142857142,1
867,"it's funny right left switch opinions value life, comes abortion penalty.",0,"it's funny right leave switch opinion value life, come abortion penalty.",0.17857142857142858,1
868,"believe murders like brutally killed punishment (medieval style.) believe trials lack evidence, subject murder, instead go jail. however, case still on, victim free jail founded innocent. victim paid lot money innocent. if murder, brutally murdered.",2,"believe murder like brutally kill punishment (medieval style.) believe trial lack evidence, subject murder, instead go jail. however, case still on, victim free jail found innocent. victim pay lot money innocent. if murder, brutally murdered.",-0.017424242424242422,0
869,"killing criminal repair caused damages, that's redemption penalty, mention healthy society never give state right lives citizens.",0,"kill criminal repair cause damages, that's redemption penalty, mention healthy society never give state right life citizens.",0.12857142857142856,1
870,"believe cases give murderer penalty. in example gave justifiable get penalty. however situation someone kills another person avenge lets say family members murder, well something it'd label crime passion. in words depends situation. if kill killer responsible murder family, well deserve sentence psychological trauma. so always like say, depends situation, video failed shine light side spectrum, kinda seems biased sided agenda.",2,"believe case give murderer penalty. in example give justifiable get penalty. however situation someone kill another person avenge let say family member murder, well something it'd label crime passion. in word depends situation. if kill killer responsible murder family, well deserve sentence psychological trauma. so always like say, depends situation, video fail shine light side spectrum, kinda seem bias side agenda.",0.02500000000000001,1
871,"not penalty, believe criminals forced work hard prison, whatever capital generated went support prison costs remaining victims families. if refuse get really shitty, borderline inhumane conditions.",1,"not penalty, believe criminal force work hard prison, whatever capital generate go support prison cost remain victim families. if refuse get really shitty, borderline inhumane conditions.",-0.3229166666666667,0
872,"wow, never seen dennis get dark.",0,"wow, never see dennis get dark.",-0.024999999999999994,0
873,"if think capital punishment legal, support abortion. they rational thinking. life isn’t highest thing. be consistent it.",0,"if think capital punishment legal, support abortion. they rational thinking. life isn’t high thing. be consistent it.",0.225,1
874,"yes. executions murderers/rapists moral. you're putting stop hurt someone else. ecclesiastes 8: 11 because sentence evil work executed speedily, therefore heart sons fully set evil.",0,"yes. execution murderers/rapists moral. you're put stop hurt someone else. ecclesiastes 8: 11 because sentence evil work execute speedily, therefore heart son fully set evil.",-0.6666666666666666,0
875,this video completely ignores fact 4% sentenced actually innocent,0,this video completely ignore fact 4% sentence actually innocent,0.3,1
876,"agree capital punishment reason: murderer suffer enough. it's better live behind bars suffer loneliness, pain, guilt quick painless death.",1,"agree capital punishment reason: murderer suffer enough. it's well live behind bar suffer loneliness, pain, guilt quick painless death.",0.11393939393939392,1
877,argument 'god alone right life' reflects lack tough decisions safeguard fabric society.,0,argument 'god alone right life' reflect lack tough decision safeguard fabric society.,-0.0515873015873016,0
878,it says thou shalt kill caine killed brother able god left caine alive put mark curse 7 times worse wrath god whoever might kill caine living prison guilt heart sufficient punishment ....but think done,0,it say thou shalt kill caine kill brother able god leave caine alive put mark curse 7 time bad wrath god whoever might kill caine live prison guilt heart sufficient punishment ....but think do,0.0,0
879,"and known sentenced death, it’s likely wouldn’t committed crime first place",0,"and know sentenced death, it’s likely wouldn’t commit crime first place",0.125,1
880,"i'm pro-capital punishment, claim goes catholicism true. look catholic social teachings.",0,"i'm pro-capital punishment, claim go catholicism true. look catholic social teachings.",0.12777777777777777,1
881,"there discussion. a rapist/murderer similar humane punishment. proven guilty tortured, killed.",1,"there discussion. a rapist/murderer similar humane punishment. proven guilty tortured, killed.",-0.2333333333333333,0
882,"if expensive believe murders commit terrible acts violence killed, imprisoned cell alone rest lives. while may alive, loneliness drive insanity pain. they never see light day suffer terrible acts committed. know extreme, feel. it horrible inhumane thing do, way repay suffering caused.",3,"if expensive believe murder commit terrible act violence killed, imprison cell alone rest lives. while may alive, loneliness drive insanity pain. they never see light day suffer terrible act committed. know extreme, feel. it horrible inhumane thing do, way repay suffer caused.",-0.4694444444444444,0
883,let ye sinned cast first stone.,0,let ye sin cast first stone.,0.25,1
884,"every person differs think killable offense. so never agree. i'm really board absolute extreme. and mean serial killers level repeat offenders etc. that think victim surviving close ones get choose person fact found guilty. even think individual crime self deserves death. if multiple times, sure takes questions away. also think every human evil, great capacity it, many suspect call harsh treatment criminals get caught, makes feel better, instinctual response draw attention away misdeeds. and virtue signal. so even evil think looked talk talk ""good"" people. think low brow posturing. tell number rapes murders need commit make law, say one, tons going suffer grey area's around it. but anyway. no ever cares goes far. and know plenty times gone far. times even victim killed anyway, people innocent get killed, corrupt government officials seeing person punitively punished killed, zelious vengeance. mentally handy capped convicted killed. oh forget biased jurry.",7,"every person differs think killable offense. so never agree. i'm really board absolute extreme. and mean serial killer level repeat offender etc. that think victim survive close one get choose person fact find guilty. even think individual crime self deserve death. if multiple times, sure take question away. also think every human evil, great capacity it, many suspect call harsh treatment criminal get caught, make feel better, instinctual response draw attention away misdeeds. and virtue signal. so even evil think look talk talk ""good"" people. think low brow posturing. tell number rape murder need commit make law, say one, ton go suffer grey area's around it. but anyway. no ever care go far. and know plenty time go far. time even victim kill anyway, people innocent get killed, corrupt government official see person punitively punish killed, zelious vengeance. mentally handy cap convict killed. oh forget bias jurry.",0.0021551724137931017,1
885,"you compare robbery: thieves steal all stuff, later gets caught - stuff. but don’t get any stuff back. would think fair? no, wouldn’t. now imagine getting loved ones taken away no reason...",4,"you compare robbery: thief steal all stuff, later get catch - stuff. but don’t get any stuff back. would think fair? no, wouldn’t. now imagine get love one take away no reason...",0.35,1
886,"""beloved, avenge yourselves, rather give place wrath; written, ""vengeance mine, repay,"" says lord."" -romans 12:19 did guy seriously claim read every ""holiest book"" even know bible said? give break.",1,"""beloved, avenge yourselves, rather give place wrath; written, ""vengeance mine, repay,"" say lord."" -romans 12:19 do guy seriously claim read every ""holiest book"" even know bible said? give break.",0.18333333333333332,1
887,it's obey almighty humanist loves evil...,0,it's obey almighty humanist love evil...,-1.0,0
888,"it actually depressing nobody, besides 5k dislikes seems, able imagine dimension death... in opinion every argument completely irrelevant due vastness death... infinite emptyness... given emptyness obviously right judge someone else something like this... besides that, yes, murder kill even people... or, get philosophical, even thing guilt? or everybody product genes childhood?",1,"it actually depress nobody, besides 5k dislike seems, able imagine dimension death... in opinion every argument completely irrelevant due vastness death... infinite emptyness... give emptyness obviously right judge someone else something like this... besides that, yes, murder kill even people... or, get philosophical, even thing guilt? or everybody product gene childhood?",-0.07321428571428572,0
889,"say killing wrong matter circumstances. believe two deserve preserve lives, kill them... killing wrong.",3,"say kill wrong matter circumstances. believe two deserve preserve lives, kill them... kill wrong.",-0.5,0
890,"logical reason cap punishment imo amount money costs state. other oppose murder, rape & heinous crimes.",2,"logical reason cap punishment imo amount money cost state. other oppose murder, rape & heinous crimes.",0.0625,1
891,kill someone crime like murder? how immoral. it’s ok kill innocent fetuses never forfeited rights.,0,kill someone crime like murder? how immoral. it’s ok kill innocent fetus never forfeit rights.,0.5,1
892,"think soon criminals found guilty put immediately, long months, years, immediately, lethal injection painful ways.",1,"think soon criminal find guilty put immediately, long months, years, immediately, lethal injection painful ways.",-0.4166666666666667,0
893,gave right made decision another’s,0,give right make decision another’s,0.2857142857142857,1
894,"""justice restoring order. revenge furthering chaos."" it minimal actions necessary restore order. anything furthering chaos. to restore order, minimal action imprisonment. bible says ""judge not, ye judged"". if individuals live that, government responsibility?",0,"""justice restore order. revenge further chaos."" it minimal action necessary restore order. anything further chaos. to restore order, minimal action imprisonment. bible say ""judge not, ye judged"". if individual live that, government responsibility?",0.007272727272727269,1
895,does deter crime? no? then worth effort money,0,do deter crime? no? then worth effort money,0.3,1
896,death revenge don’t believe revenge. even two disgusting crime killed revenge.,1,death revenge don’t believe revenge. even two disgust crime kill revenge.,-0.6,0
897,granting government power condemn individual horrifying prospect supporter small government.,0,grant government power condemn individual horrifying prospect supporter small government.,-0.3833333333333333,0
898,"you understand prospect getting wrongly executed? lol, ok. edit:",2,"you understand prospect get wrongly executed? lol, ok. edit:",0.26666666666666666,1
899,killing murderer easy way murderer...i believe put jail (not nice jail tv) punishment proved unguilty.,1,kill murderer easy way murderer...i believe put jail (not nice jail tv) punishment prove unguilty.,-0.016666666666666656,0
900,a lot liberals opposed capital punishment staunch supporters abortion. so much sanctity life.,1,a lot liberal oppose capital punishment staunch supporter abortion. so much sanctity life.,0.2,1
901,"exodus 20:13 ""thou shalt kill"" daniel: god judge luke 6:37 ""judge not, ye shall judged: condemn not, ye shall condemned: forgive, ye shall forgiven:""",0,"exodus 20:13 ""thou shalt kill"" daniel: god judge luke 6:37 ""judge not, ye shall judged: condemn not, ye shall condemned: forgive, ye shall forgiven:""",0.0,0
902,you already know i’m back here...,0,you already know i’m back here...,0.0,0
903,see reading cue cards,0,see read cue card,0.0,0
904,"need remember famous quote: ""blood, blood!""",0,"need remember famous quote: ""blood, blood!""",0.625,1
905,"read 10 commandments lol? ""thou shalt kill"" ok killing put sentence",0,"read 10 commandment lol? ""thou shalt kill"" ok kill put sentence",0.65,1
906,well biased video ive ever watched,0,well bias video ive ever watch,0.0,0
907,did know germany murderers released prison 15 years,0,do know germany murderer release prison 15 year,0.0,0
908,you know kill without giving time find god that’s bad least force attend church little supervision rather feel sorry repent human lives equal given chance don’t spend eternity hell infinitely long even worst person ever experience hell everyone given second chance,1,you know kill without give time find god that’s bad least force attend church little supervision rather feel sorry repent human live equal give chance don’t spend eternity hell infinitely long even bad person ever experience hell everyone give second chance,-0.30416666666666664,0
909,"i'm conservative, actually oppose capital punishment. why? because soft punishment. sound weird? hear out. if someone commits heinous crime, suffer much possible. whether believe hell, prison much harsher punishment penalty. almost everyone gets ready anyways, (hence amount mass murders turn gun spree). why make suffer 70 years cell so?",2,"i'm conservative, actually oppose capital punishment. why? because soft punishment. sound weird? hear out. if someone commit heinous crime, suffer much possible. whether believe hell, prison much harsher punishment penalty. almost everyone get ready anyways, (hence amount mass murder turn gun spree). why make suffer 70 year cell so?",0.05714285714285715,1
910,how murderer adoption agency? ones vote capital punishment abolished drafted murderers. forcing someone share home known killer may change tune.,0,how murderer adoption agency? one vote capital punishment abolish draft murderers. force someone share home know killer may change tune.,0.0,0
911,"if think monetary question, prison much better. cause cheaper.",0,"if think monetary question, prison much better. cause cheaper.",0.5,1
912,this changed mind.,0,this change mind.,0.0,0
913,nah make work. 16 hours day everyday exhausting. put use instead killing them.,0,nah make work. 16 hour day everyday exhausting. put use instead kill them.,-0.30000000000000004,0
914,sadly get argument. humans make mistakes. every person sent prison innocent much. but imagine percentage mistakes made trials penalty. you can't reverse made mistake. and films faked past jury's ignored video proof case police killing (another topic discuss here).,1,sadly get argument. human make mistakes. every person send prison innocent much. but imagine percentage mistake make trial penalty. you can't reverse make mistake. and film fake past jury's ignore video proof case police kill (another topic discus here).,-0.012499999999999997,0
915,100% yes,0,100% yes,0.0,0
916,if someone kill someone get period justice,0,if someone kill someone get period justice,0.0,0
917,wonder thoses penatly experienced someone dear horrible crimes performed others still,1,wonder tho penatly experience someone dear horrible crime perform others still,-0.09999999999999998,0
918,amazing video,0,amaze video,0.6000000000000001,1
919,living totalitarian country alone made penalty.,0,live totalitarian country alone make penalty.,0.0,0
920,this video pageru viewed disagree with.,2,this video pageru view disagree with.,0.0,0
921,when said punishment murder getting parking ticket cheapens human life. see means thing punishment getting don’t know punishment parking ticket america uk it’s fine worst get dangerous driving years prison. where punishment murder sentence ok sometimes might granted parole 30-40 years unless don’t it’s sentence never get released. but either that’s much worse punishment getting parking ticket floors argument video get sentence that’s worse opinion.,3,when say punishment murder get park ticket cheapens human life. see mean thing punishment get don’t know punishment park ticket america uk it’s fine bad get dangerous drive year prison. where punishment murder sentence ok sometimes might grant parole 30-40 year unless don’t it’s sentence never get released. but either that’s much bad punishment get park ticket floor argument video get sentence that’s bad opinion.,-0.21190476190476185,0
922,also available birthday parties.,0,also available birthday parties.,0.4,1
923,yeah easy oppose capital punishment seen front you.,0,yeah easy oppose capital punishment see front you.,0.43333333333333335,1
924,"‘turn cheek’, ever heard quote before?",0,"‘turn cheek’, ever hear quote before?",0.0,0
925,believe allow live knowing crime committed worse death.,1,believe allow live knowing crime committed bad death.,-0.13181818181818183,0
926,death firing squad badass,0,death fire squad badass,0.0,0
927,"well, think nobody going read this, opinion: first sorry mistakes i'm spanish. think nobody must even somebody worst thing someone do. recently saw documentary dont remember explains diference jail united states countries europe. some european countries, specially north, believe punishment, way making person commited crime better person start lifes again, penalty.",3,"well, think nobody go read this, opinion: first sorry mistake i'm spanish. think nobody must even somebody bad thing someone do. recently saw documentary dont remember explain diference jail united state country europe. some european countries, specially north, believe punishment, way make person commit crime well person start life again, penalty.",-0.04928571428571429,0
928,crimes need punishment wether like not. if someone kills cold blood don’t appreciate don’t deserve keep own.,0,crime need punishment wether like not. if someone kill cold blood don’t appreciate don’t deserve keep own.,0.0,0
929,he immoral. they rehabilitated.,0,he immoral. they rehabilitated.,0.0,0
930,agree cruel deserve,1,agree cruel deserve,-1.0,0
931,"all right make mistakes, every mistake must answered lawfully. there times perpetrator understands wrongness apologizes. but cases defendant insane. no prison sentences term help change punish guilty prisoner. there terrible never change become better. no prison sentences scary them, even imprisonment worst prison. highest degree punishment, country kill prisoner. today, couple countries penalty. believe punishment instills fear prisoners least somehow perceive seriousness judicial decisions. and decided victim judge. crimes like pedophilia massacre must directly penalty. there quite ways penalty: example, usa electric chair lethal injection, countries asia execution on.",2,"all right make mistakes, every mistake must answer lawfully. there time perpetrator understands wrongness apologizes. but case defendant insane. no prison sentence term help change punish guilty prisoner. there terrible never change become better. no prison sentence scary them, even imprisonment bad prison. high degree punishment, country kill prisoner. today, couple country penalty. believe punishment instills fear prisoner least somehow perceive seriousness judicial decisions. and decide victim judge. crime like pedophilia massacre must directly penalty. there quite way penalty: example, usa electric chair lethal injection, country asia execution on.",-0.3172077922077922,0
932,really wondering shoot mindbooglingly nonsensical video saw channel was...,0,really wonder shoot mindbooglingly nonsensical video saw channel was...,0.2,1
933,"problem guilty sentenced death. studies show around 4% sentences guilty. granted low percentage, state sanctioned killing innocent person outrage person.",0,"problem guilty sentence death. study show around 4% sentence guilty. grant low percentage, state sanction kill innocent person outrage person.",-0.125,0
934,"well, issue teach killing bad killing people? can show human valuable killing human? you consistent. but honest murderers deserve punished cant bring say put death. this really hard topic me.",2,"well, issue teach kill bad kill people? can show human valuable kill human? you consistent. but honest murderer deserve punish cant bring say put death. this really hard topic me.",-0.023611111111111093,0
935,"it’s absolutely mind boggling, me, university step honored human rights guise logical reasoning. by fact being, humans right live, it’s agreed upon human rights un, agree that.",1,"it’s absolutely mind boggling, me, university step honor human right guise logical reasoning. by fact being, human right live, it’s agree upon human right un, agree that.",0.14534632034632036,1
936,"why become criminals? under capitalism, part lower social class isnt stealing based need necessary?",0,"why become criminals? under capitalism, part lower social class isnt steal base need necessary?",0.016666666666666666,1
937,"believe religious referring bible, christians told judge none us completely innocent throw fist stone, god may judge us, i’m still capital punishment person put due trial.",1,"believe religious refer bible, christian tell judge none u completely innocent throw fist stone, god may judge us, i’m still capital punishment person put due trial.",0.125,1
938,criminals never cared moral..why spared????,0,criminal never care moral..why spared????,0.0,0
939,believe,1,believe,0.0,0
940,moral immoral it’s constitutional role government kill. governments role protect liberty liberty pursuit happiness.,0,moral immoral it’s constitutional role government kill. government role protect liberty liberty pursuit happiness.,0.35,1
941,"revenge begets revenge, creating nothing cycle vengeance. however, victims (the families murdered) executing murderers. therefore revenge, punishment. hence term ""capital punishment.""",0,"revenge begets revenge, create nothing cycle vengeance. however, victim (the family murdered) execute murderers. therefore revenge, punishment. hence term ""capital punishment.""",0.0,0
942,i’m christian believe 10 commandments think eye eye bad,2,i’m christian believe 10 commandment think eye eye bad,-0.3499999999999999,0
943,why even talking morality sentence? facts feelings looking crime statistics determine reduces crime helps society way support based that. not feelings.,0,why even talk morality sentence? fact feeling look crime statistic determine reduces crime help society way support base that. not feelings.,0.0,0
944,ask japanese prison system,0,ask japanese prison system,0.0,0
945,found solution. life time jail police spread news criminal got penalty! win - win situation.,1,find solution. life time jail police spread news criminal get penalty! win - win situation.,0.25,1
946,takes whole new meaning “e r r”,0,take whole new meaning “e r r”,0.16818181818181818,1
947,"i've reading comments...and reminded underlined key word dennis mentioned: ""some..."" . there cases death verdict/punishment makes sense. case mentions ct physician...is killing perpetrators return makes sense. burning (2) girls death?...there redemptive possibility imo choice made free will. sad true. great video always dennis...thank you.",2,"i've read comments...and remind underlined key word dennis mentioned: ""some..."" . there case death verdict/punishment make sense. case mention ct physician...is kill perpetrator return make sense. burn (2) girl death?...there redemptive possibility imo choice make free will. sad true. great video always dennis...thank you.",0.21000000000000002,1
948,brain watching carson prageru: <><><><>><><>><><><><><><><><><><><><,1,brain watch carson prageru: <><><><>><><>><><><><><><><><><><><><,0.0,0
949,death isn’t defeats essence law murder,0,death isn’t defeat essence law murder,0.0,0
950,answer no haha way says,1,answer no haha way say,-0.1,0
951,"murder someone love will, means, absolutely revenge. that's fact jack.",2,"murder someone love will, means, absolutely revenge. that's fact jack.",0.35,1
952,think give good argument penalty. you give emotional feelings video argument debate subject. you really need better meant authoritative facts backed university film giving credible set reasons penalty. if tutor give fail emotions get way critical thinking developing rational argument subject. my criticism political perspective academic see onset film attempt investigate beyond narrow emotional experience ridiculous.,4,think give good argument penalty. you give emotional feeling video argument debate subject. you really need good mean authoritative fact back university film give credible set reason penalty. if tutor give fail emotion get way critical thinking develop rational argument subject. my criticism political perspective academic see onset film attempt investigate beyond narrow emotional experience ridiculous.,0.048888888888888905,1
953,logical fallacies argumentum populum stating argument correct based popular opinion,0,logical fallacy argumentum populum state argument correct base popular opinion,0.425,1
954,"because don’t think ones say doesn’t. i’m fine it. don’t stats don’t feel give government power kill someone, especially ultimate right person. there point killing them. not could rehabilitate them, instead rotting jail fixed productive member society. oh yea don’t innocent die, it’s easier make sure murder doesn’t get make sure murder really commit crime",4,"because don’t think one say doesn’t. i’m fine it. don’t stats don’t feel give government power kill someone, especially ultimate right person. there point kill them. not could rehabilitate them, instead rot jail fix productive member society. oh yea don’t innocent die, it’s easy make sure murder doesn’t get make sure murder really commit crime",0.26693121693121696,1
955,yh everyone thinks jail isn’t bad point jail isolate wit luxury stimulation giving essentials survive combined fear distrust inmates causing prisoners always looking backs spend every day causes go crazy. but yh dats small punishment guess,1,yh everyone think jail isn’t bad point jail isolate wit luxury stimulation give essential survive combine fear distrust inmate cause prisoner always look back spend every day cause go crazy. but yh dat small punishment guess,-0.35,0
956,if murderer kills someone it’s lesson saying i’m gonna kill cos killed someone else! what kind lesson that?,0,if murderer kill someone it’s lesson say i’m gonna kill co kill someone else! what kind lesson that?,0.175,1
957,2:31 cant believe daughter died nice,1,2:31 cant believe daughter die nice,0.6,1
958,"agree criminals deserve suffer terrible punishments. agree shouldn’t kept prison nothing fed tax payers. therefore, understand penalty. however, bothers sentenced bring nothing society compared destroyed. for reason, believe horrible criminals work slaves. this way, contribute society without tax payers pay food shelter receive punishment deserve.",4,"agree criminal deserve suffer terrible punishments. agree shouldn’t keep prison nothing fed tax payers. therefore, understand penalty. however, bother sentence bring nothing society compare destroyed. for reason, believe horrible criminal work slaves. this way, contribute society without tax payer pay food shelter receive punishment deserve.",-1.0,0
959,"according genesis chapter 9, immoral not execute murder intentionally. also see exodus chapter 21.",1,"accord genesis chapter 9, immoral not execute murder intentionally. also see exodus chapter 21.",0.0,0
960,but killing murderer cheapens human understand you. killing immoral matter,0,but kill murderer cheapens human understand you. kill immoral matter,0.0,0
961,murdered worth murderer.,0,murder worth murderer.,0.3,1
962,murderers rapists don’t deserve live!,0,murderer rapist don’t deserve live!,0.17045454545454544,1
963,"without even taking stance side argument another, say believe even consider proper reasons punish someone act whatsoever. can't think [proper] reason punish anyone prevent action carried again. i'm willing hear someone could give another reason, many focused criminal ""deserves"" form vengeance. i'm trespassing hypothetical grounds clarify even extreme example...if someone brutally killed / raped / maimed 150 yet way",3,"without even take stance side argument another, say believe even consider proper reason punish someone act whatsoever. can't think [proper] reason punish anyone prevent action carry again. i'm willing hear someone could give another reason, many focus criminal ""deserves"" form vengeance. i'm trespass hypothetical ground clarify even extreme example...if someone brutally kill / rap / maim 150 yet way",0.015624999999999993,1
