,comment,upper_count,lemmatized,polarity_score,label
940,"what do people think would happen if we showed love for this person? he obviously had something wrong with him and we choose to inflict hatred and anger towards him like he did.. now we kill him? america is fucked up, people are fucked up, the world is fucked up.",0,"what do people think would happen if we show love for this person? he obviously have something wrong with him and we choose to inflict hatred and anger towards him like he did.. now we kill him? america be fuck up, people be fuck up, the world be fuck up.",-0.35714285714285715,0
941,"people think we should have have a sense of humanity in our justice system... for heinous criminals, i disagree completely.",1,"people think we should have have a sense of humanity in our justice system... for heinous criminals, i disagree completely.",0.1,1
942,i can picture his public defenders schooling him on how to play the scared victim and to always look down. so america can feel emphathy for this animal.,1,i can picture his public defender school him on how to play the scared victim and to always look down. so america can feel emphathy for this animal.,-0.07685185185185187,0
943,the judge is finneeee af,0,the judge be finneeee af,0.0,0
944,is the firing squad execution is still around? i think he need that.,1,be the fire squad execution be still around? i think he need that.,0.0,0
945,"if he truly repents, the lord will forgive him for all sins he has committed and will committ and he will go straight to heaven for sure and enjoy eternity with god. although what he has done is atrocious, i have no i'll will towards him and i don't judge him. only god judges.",2,"if he truly repents, the lord will forgive him for all sin he have commit and will committ and he will go straight to heaven for sure and enjoy eternity with god. although what he have do be atrocious, i have no i'll will towards him and i don't judge him. only god judges.",0.08000000000000003,1
946,"so why is no one talking about the adoptive family? the sneads clearly knew this kid was going through some disturbing shit and decided to do nothing about the situation. i'm not justifying his acts, nor do i sympathize with him, but the sneads were part of the problem as well. they were probably too interested in his $800,000 to care about his mental health.",1,"so why be no one talk about the adoptive family? the snead clearly know this kid be go through some disturbing shit and decide to do nothing about the situation. i'm not justify his acts, nor do i sympathize with him, but the snead be part of the problem a well. they be probably too interested in his $800,000 to care about his mental health.",-0.09,0
947,i'd love to see jig saw deal with him.,0,i'd love to see jig saw deal with him.,0.5,1
948,that judge is illegal,0,that judge be illegal,-0.5,0
949,i agree that what this kid did was very wrong and sinful but we as humans beings cannot just decide whether a person should live or die that is only god's duty that doesn't make us better than him because we're sentencing him to death,1,i agree that what this kid do be very wrong and sinful but we a human being cannot just decide whether a person should live or die that be only god's duty that doesn't make u good than him because we're sentence him to death,-0.003409090909090917,0
951,isn’t it just amazing not a single soul here could actually give two shits about nearly 20 students getting shot dead and instead try to be funny. what a world we live in,0,isn’t it just amaze not a single soul here could actually give two shit about nearly 20 student get shot dead and instead try to be funny. what a world we live in,0.13172541743970317,1
952,it was evil spirits that made him do it. but he listened to them so he let them influence him. so sad.,0,it be evil spirit that make him do it. but he listen to them so he let them influence him. so sad.,-0.75,0
953,wooooooweeee that judge tho.,0,wooooooweeee that judge tho.,0.0,0
954,that's a good looking judge,0,that's a good look judge,0.7,1
955,that’s one fine judge. she can charge me with having her baby,0,that’s one fine judge. she can charge me with have her baby,0.4166666666666667,1
956,"he will sentenced to death ok, but who will say to him “sorry for the bullying and blinded eyes against it, for miseducated my kids, or the facilities to buy that gun”, they are just victims of him isn’t?",0,"he will sentence to death ok, but who will say to him “sorry for the bullying and blind eye against it, for miseducated my kids, or the facility to buy that gun”, they be just victim of him isn’t?",0.0,0
957,this is a video game it's all all see she's the one judge elizabeth she knows about hacking she did the homicide on that she is the reason why she treats everyone by the lost she is a threat,0,this be a video game it's all all see she's the one judge elizabeth she know about hack she do the homicide on that she be the reason why she treat everyone by the lose she be a threat,-0.4,0
958,he slaughtered innocent people. that is the undisputed fact of this case. why however do people on here feel such a need for him to be executed though?,0,he slaughter innocent people. that be the undisputed fact of this case. why however do people on here feel such a need for him to be execute though?,0.25,1
959,i blame the schools. schools really dont care about you if you report anything to the school they just say is not our problem then when a school shooting happens the poor kid goes to jail.,1,i blame the schools. school really dont care about you if you report anything to the school they just say be not our problem then when a school shoot happen the poor kid go to jail.,-0.10000000000000002,0
960,that judge looks beautiful,0,that judge look beautiful,0.85,1
961,unpopular comment but if he wanted to end everything he should’ve killed just the ones messing with him not random innocents,0,unpopular comment but if he want to end everything he should’ve kill just the one mess with him not random innocent,0.024999999999999994,1
962,did anybody notice how one of the guards walking the kid looked like matthew santoro,0,do anybody notice how one of the guard walk the kid look like matthew santoro,0.0,0
963,give him the chair!,0,give him the chair!,0.0,0
964,that chair looks hot and that judge looks comfy,0,that chair look hot and that judge look comfy,0.25,1
965,ohh yay he got death penalty i am sooo happy,1,ohh yay he get death penalty i be sooo happy,0.8,1
966,im surprised his spaghetti arms supported the weapons he fired.,0,im surprise his spaghetti arm support the weapon he fired.,0.1,1
967,this was the guy who was hearing voices right lol,0,this be the guy who be hear voice right lol,0.5428571428571429,1
968,yooooo the judge is hella bad wtf,7,yooooo the judge be hella bad wtf,-0.5999999999999999,0
969,"in the old days they would put a rat under a bowl on the guys stomach. the rat would dig its way out through the stomach. just saying ,it's an option.",0,"in the old day they would put a rat under a bowl on the guy stomach. the rat would dig it way out through the stomach. just say ,it's an option.",0.1,1
970,"of course he stands mute, his mind is in la-la land, evidently this guy is a sick person.",0,"of course he stand mute, his mind be in la-la land, evidently this guy be a sick person.",-0.23214285714285715,0
971,"did you guys see this video’s thumbnail? the cop to the left of the defendant had a bald head and a hairy face, and the cop on the right had a hairy head and a bald face!",0,"do you guy see this video’s thumbnail? the cop to the left of the defendant have a bald head and a hairy face, and the cop on the right have a hairy head and a bald face!",0.17857142857142855,1
972,got shot 5 times and still breathing. that's just like my friend 2pac.,0,get shot 5 time and still breathing. that's just like my friend 2pac.,0.0,0
973,damn they will shred him to pieces in jail.,0,damn they will shred him to piece in jail.,-0.1,0
974,i have seen the judge somewhere before....,0,i have see the judge somewhere before....,0.0,0
975,"boy that guy should came to brasil and face the favelas law. there is a penal process called "" microwaves "". it goes like this the executors put many tires around the victims, from the bottom to the top wet with gasoline then fire it up.",0,"boy that guy should come to brasil and face the favelas law. there be a penal process call "" microwave "". it go like this the executor put many tire around the victims, from the bottom to the top wet with gasoline then fire it up.",0.3,1
976,"bro, where is the fbi when nikolas cruz searched up ""how long does it take an officer to arrive at a school shooting"", or, ""songs to play while killing people.""",0,"bro, where be the fbi when nikolas cruz search up ""how long do it take an officer to arrive at a school shooting"", or, ""songs to play while kill people.""",-0.05,0
977,jesus this guy is talking faster than a formula 1 car,0,jesus this guy be talk faster than a formula 1 car,0.0,0
978,he won't be so quiet when he starts picking up soap bars in prison.,0,he won't be so quiet when he start pick up soap bar in prison.,0.0,0
979,"this is so sickening, i’m a hunter and these events make me feel sick to my core. ar15s should be banned. they are not hunting rifles.",0,"this be so sickening, i’m a hunter and these event make me feel sick to my core. ar15s should be banned. they be not hunt rifles.",-0.8071428571428572,0
980,he needs a chiropractor,0,he need a chiropractor,0.0,0
981,ayy that judge is pennngg still,0,ayy that judge be pennngg still,0.0,0
982,"please, pray to jesus christ for america, and for this man, that he may recieve mercy.",0,"please, pray to jesus christ for america, and for this man, that he may recieve mercy.",0.0,0
984,judge elizabeth is on legal court order and by law she says for life behind bars in ireland jail,0,judge elizabeth be on legal court order and by law she say for life behind bar in ireland jail,-0.10000000000000002,0
985,atleast the dude didn't kill himself and is pretty much taking responability (this doesn't mean i support him either),0,atleast the dude didn't kill himself and be pretty much take responability (this doesn't mean i support him either),0.04583333333333334,1
986,"killing him won't bring them back or make you feel better,it just won't solve a thing",0,"kill him won't bring them back or make you feel better,it just won't solve a thing",0.0,0
987,just because he said he was bullied when he was a kid don't give him right to go and take other kids his life so the death penalt is appropriate in his case an eye for an eye he forfeited it's a life he knew what he was doing and just see if she oh i was bullied come on,1,just because he say he be bully when he be a kid don't give him right to go and take other kid his life so the death penalt be appropriate in his case an eye for an eye he forfeit it's a life he know what he be do and just see if she oh i be bully come on,0.22023809523809523,1
988,the judge is fine af,0,the judge be fine af,0.4166666666666667,1
989,"damn that judge is a fine prose""cute""r",0,"damn that judge be a fine prose""cute""r",0.45833333333333337,1
990,he looked like a chill dude aka a quiet kid that’s crzy how schools are they don’t care smh,0,he look like a chill dude aka a quiet kid that’s crzy how school be they don’t care smh,0.0,0
991,"of course what he did was horrible and there is no justification for what he did, however i still feel sorry for him because he was asking for help from people through signs in so many ways before this happened and no one listened. in reality, society and government is partly to blame for this because they werent responsible enough to help a young person in need.",1,"of course what he do be horrible and there be no justification for what he did, however i still feel sorry for him because he be ask for help from people through sign in so many way before this happen and no one listened. in reality, society and government be partly to blame for this because they werent responsible enough to help a young person in need.",-0.11666666666666668,0
992,damn nik must be having fun when it’s commissary day,0,damn nik must be have fun when it’s commissary day,0.3,1
993,"put him in a federal prison with the boys for life. yes, i'm black",0,"put him in a federal prison with the boy for life. yes, i'm black",-0.16666666666666666,0
994,death penalty nooo come on this kid is sick he doesn't deserve that i know he gave pain to too many people but he is just lost child look at him he doesn't know in which world he is or what is going on .he has no idea what's happening,1,death penalty nooo come on this kid be sick he doesn't deserve that i know he give pain to too many people but he be just lose child look at him he doesn't know in which world he be or what be go on .he have no idea what's happen,-0.10714285714285715,0
995,execute. the parents of the bullies who signed the death warrants of the deceased.,0,execute. the parent of the bully who sign the death warrant of the deceased.,0.0,0
996,death is too easy for him torture him for years,0,death be too easy for him torture him for year,0.43333333333333335,1
997,im not saying what he do is right or murder is right he's wrong,0,im not say what he do be right or murder be right he's wrong,0.023809523809523798,1
998,why did he even do it ?????,0,why do he even do it ?????,0.0,0
999,i really don't think he should get the death sentence,1,i really don't think he should get the death sentence,0.2,1
1000,"i personally think no matter what , no one deserves death",1,"i personally think no matter what , no one deserve death",0.0,0
1001,i really hate how people justifying the bullying in the some comments because of this shooter ...,1,i really hate how people justify the bullying in the some comment because of this shooter ...,-0.8,0
1002,i'm happy he went to jail,0,i'm happy he go to jail,0.35000000000000003,1
1003,a lot of brainwashed people in the comments section i see.,2,a lot of brainwashed people in the comment section i see.,0.0,0
1004,doped up.,0,dope up.,0.0,0
1005,i used to bully the bullies.,1,i use to bully the bullies.,0.0,0
1006,i don’t blame him..,1,i don’t blame him..,0.0,0
1007,he's going to die!!!!,0,he's go to die!!!!,0.0,0
1008,take him in the back do him like they did opie on soa.,1,take him in the back do him like they do opie on soa.,0.0,0
1009,he a hero let him free,0,he a hero let him free,0.4,1
1010,absoloutly no winners .... so sad,0,absoloutly no winner .... so sad,-0.5,0
1011,schools should have metal detectors at the front door,0,school should have metal detector at the front door,0.0,0
1012,"wish all judges wear makup, it would make court sessions easy",0,"wish all judge wear makup, it would make court session easy",0.43333333333333335,1
1013,he better get death penalty,0,he good get death penalty,0.5,1
1014,give him the chair,2,give him the chair,0.0,0
1015,"fuck they mean ""suspect"" we all know he did it lmao",0,"fuck they mean ""suspect"" we all know he do it lmao",-0.03750000000000001,0
1016,how tf are people in these comments justifying or rationalizing this because “he was bullied” i don’t get it . that’s not an excuse,0,how tf be people in these comment justify or rationalize this because “he be bullied” i don’t get it . that’s not an excuse,-0.05,0
1017,i'd wife that judge up.,0,i'd wife that judge up.,0.0,0
1018,"isolation is a humans worst punishment, don’t let him talk, look at or speak to anyone, he’ll go absolutely insane",0,"isolation be a human bad punishment, don’t let him talk, look at or speak to anyone, he’ll go absolutely insane",-1.0,0
1019,that’s one evil bastard,0,that’s one evil bastard,-1.0,0
1020,i would love for that judge to sentence me to death anytime,1,i would love for that judge to sentence me to death anytime,0.5,1
1021,his leftover money should go to the victim's families,0,his leftover money should go to the victim's family,-0.07500000000000001,0
1022,merica!!!! this shit is becoming like a weekly thing over there.,0,merica!!!! this shit be become like a weekly thing over there.,0.125,1
1023,i respect nikolas so much,1,i respect nikolas so much,0.2,1
1024,stands mute or told not to speak?,0,stand mute or tell not to speak?,0.0,0
1025,can we forget about his crimes for a moment and just focus on how amazingly hot that judge is?,0,can we forget about his crime for a moment and just focus on how amazingly hot that judge is?,0.25,1
1026,gj borges and way to troll him saying steps as he walks in shackles,0,gj borges and way to troll him say step a he walk in shackle,0.0,0
1027,damn that judge is hot!!!!,1,damn that judge be hot!!!!,0.6103515625,1
1028,young man saved a dozen of his peers and survived 5 shots.. that’s heroic and i wish him a full recovery.,1,young man save a dozen of his peer and survive 5 shots.. that’s heroic and i wish him a full recovery.,0.3833333333333333,1
1029,this kid should have never had access to a gun. my heart prayers go out to victims family of the senseless tragedy .why someone could be so heartless and evil is sickening!!!!!,0,this kid should have never have access to a gun. my heart prayer go out to victim family of the senseless tragedy .why someone could be so heartless and evil be sickening!!!!!,-1.0,0
1030,if this actually happened i feel so sorry for nikolas. i hope he gets the help he needs and i hope he knows god forgives him. poor thing it breaks my heart,3,if this actually happen i feel so sorry for nikolas. i hope he get the help he need and i hope he know god forgives him. poor thing it break my heart,-0.3,0
1031,i can't imagine how his brother feels. knowing your brother murdered and killed 17 people and injured so many others. i also can't imagine how the victims and the victims families feel.,2,i can't imagine how his brother feels. know your brother murder and kill 17 people and injure so many others. i also can't imagine how the victim and the victim family feel.,0.15,1
1032,why am i feeling bad for him? my heart is kind,7,why be i feeling bad for him? my heart be kind,-0.04999999999999993,0
1033,i feel for the families,1,i feel for the family,0.0,0
1034,i will miss him,1,i will miss him,0.0,0
1035,whole story is heartbraking..the massacre of parkland students and that no one could reach this young man. that the fbi could not be convinced of a incident being planned. heartbreaking about the pain family and friends must deal with for a long time. just a very sad saga through and through.,1,whole story be heartbraking..the massacre of parkland student and that no one could reach this young man. that the fbi could not be convince of a incident be planned. heartbreaking about the pain family and friend must deal with for a long time. just a very sad saga through and through.,-0.09999999999999999,0
1036,"watching this , i feel very sad with all the victims.",1,"watch this , i feel very sad with all the victims.",-0.65,0
1037,"i feel sorry for the victims. i also feel sorry for this young man. he could have been a great person, he himself wasn't a bad looking young guy. wonder when his mind went wrong.",2,"i feel sorry for the victims. i also feel sorry for this young man. he could have be a great person, he himself wasn't a bad look young guy. wonder when his mind go wrong.",-0.1714285714285714,0
1038,i’m saddened that 17 people lost their lives however i am glad we caught this guy this one time.,1,i’m sadden that 17 people lose their life however i be glad we catch this guy this one time.,0.5,1
1039,bless your son mr. borges. i am here with love light and prayers. xx,1,bless your son mr. borges. i be here with love light and prayers. xx,0.45,1
1040,rip to all the victims,0,rip to all the victim,0.0,0
1041,rip to all of the people that died in this incident god bless them all and their families,0,rip to all of the people that die in this incident god bless them all and their family,0.0,0
1042,"its good to see the broward county sheriffs keeping the courtroom safe, since they couldnt keep the school safe. good job guys",0,"it good to see the broward county sheriff keep the courtroom safe, since they couldnt keep the school safe. good job guy",0.6,1
1043,every body makes mistakes give the man a second chance,0,every body make mistake give the man a second chance,0.0,0
1044,i feel so bad for him.... i honestly wish he can suffer from this no more. just looking at him chained up like that makes me so sad .,2,i feel so bad for him.... i honestly wish he can suffer from this no more. just look at him chain up like that make me so sad .,-0.21249999999999997,0
1045,"""i do not judge you. the magistrate sits within your heart that judges you.""",1,"""i do not judge you. the magistrate sits within your heart that judge you.""",0.0,0
1046,damn. i'm speechless,0,damn. i'm speechless,0.0,0
1047,"when i forget about the shooting i feel so sorry for him as he had suffered so much but second i remember what he did i just wanna know why he had to kill so many innocent that did nothing to him like how does it make you feel better by killing others , search desperately for help and at some point you will find it",3,"when i forget about the shooting i feel so sorry for him a he have suffer so much but second i remember what he do i just wanna know why he have to kill so many innocent that do nothing to him like how do it make you feel well by kill others , search desperately for help and at some point you will find it",0.08571428571428572,1
1048,great reporting. thank y’all,0,great reporting. thank y’all,0.8,1
1049,"if i remember right, the shooter in florida said demons were telling him how to kill people and this was moving him forward with the assault. we have a deficit in terms of exorcism and deliverance ministry in this country, to the point where you see things like this happen.",1,"if i remember right, the shooter in florida say demon be tell him how to kill people and this be move him forward with the assault. we have a deficit in term of exorcism and deliverance ministry in this country, to the point where you see thing like this happen.",0.2857142857142857,1
1050,"if it’s the death penalty, give this man something painful!!!... let him feel what he did to those innocent people!",1,"if it’s the death penalty, give this man something painful!!!... let him feel what he do to those innocent people!",-0.1875,0
1051,it's so heartbreaking all the red flags and yet this monster wasn't stopped. i don't know his story but nothing he can say can explain away 17 people killed.,1,it's so heartbreaking all the red flag and yet this monster wasn't stopped. i don't know his story but nothing he can say can explain away 17 people killed.,-0.1,0
1052,"the judge is beautiful, just like the charge, it's beautiful. i'm sorry i don't agree taking a life but this one...gotta be done.",1,"the judge be beautiful, just like the charge, it's beautiful. i'm sorry i don't agree take a life but this one...gotta be done.",0.39999999999999997,1
1053,"to those saying that you don’t want your tax dollars going to waste by keeping him in jail, i hope you all know having someone on death row is more expensive than keeping someone in prison for life. killing him will not bring those beautiful kids back.",1,"to those say that you don’t want your tax dollar go to waste by keep him in jail, i hope you all know have someone on death row be more expensive than keep someone in prison for life. kill him will not bring those beautiful kid back.",0.09166666666666666,1
1054,"how can someone do this? i'm still trying to think how can someone reach a decision to kill so many innocent kids. this monster deserves more than a death penalty, if that's possible.",0,"how can someone do this? i'm still try to think how can someone reach a decision to kill so many innocent kids. this monster deserve more than a death penalty, if that's possible.",0.375,1
1055,how could you possibly plead not guilty to this?,0,how could you possibly plead not guilty to this?,0.125,1
1056,"don’t kill him, just locked him in a room with four walls for the rest of his life and let him think of what his done",0,"don’t kill him, just lock him in a room with four wall for the rest of his life and let him think of what his do",0.0,0
1057,i wanna know how the judge did her makeup it’s on fleek. blended right and everything.,1,i wanna know how the judge do her makeup it’s on fleek. blend right and everything.,0.2857142857142857,1
1059,i know theres still good in his heart.,1,i know there still good in his heart.,0.7,1
1060,prayers to everyone that was hurt and families... this guys deserves to be in jail for the rest of his life,0,prayer to everyone that be hurt and families... this guy deserve to be in jail for the rest of his life,-0.1,0
1061,it must suck having to be a judge knowing how big of a monster he is but somehow having to defend him in front of grieving families,0,it must suck have to be a judge know how big of a monster he be but somehow have to defend him in front of grieve family,0.0,0
1062,"the thing is that the guy had mental health issues that it was said that people rejected him because he talked to himself, i'm not defending him for what he did, but if the school would've provided some sort of help instead of neglecting him, those deaths would have been avoided and none of this horrible situation would have happened",0,"the thing be that the guy have mental health issue that it be say that people reject him because he talk to himself, i'm not defend him for what he did, but if the school would've provide some sort of help instead of neglect him, those death would have be avoid and none of this horrible situation would have happen",-0.55,0
1063,i feel like this dude was dealt a poor hand in life lost both his parents was a loner.,1,i feel like this dude be deal a poor hand in life lose both his parent be a loner.,-0.4,0
1064,"ok 2 things, 1, he should have the death penalty, 2..... damn that is one of the finest judges i have ever seen",1,"ok 2 things, 1, he should have the death penalty, 2..... damn that be one of the fine judge i have ever see",0.5,1
1065,"holy hell that judge could get it again and again, put that on anthony jr.",0,"holy hell that judge could get it again and again, put that on anthony jr.",0.0,0
1066,"mental health is so important, so sad all around",0,"mental health be so important, so sad all around",-0.06666666666666665,0
1067,"eventhough i don't condone or support what he did, he is still human but many have dehumanised him, and i don't wish that to my worst enemies, i'm 100000% sertain that this man will not commit a crime like this again, this is not a person like dahmer or richard ramires, this person just lost control and is able to regain control. i don't think (eventhough everything that these families had and still go through) emotional pain and fysical pain of the families should play a role in this case, by dehuminasing him they are only worsening the problem, i'm very sad to have to argue with them due to their pain but revenge is not something wich belongs in court, punishment should only be used to prevent or stop crime not to punish out of revenge, forgiving can heal your pain, revenge makes the other person feal pain, feal what you are going through thus not solving your pain. please argue with me, i wan't to see your opinions",1,"eventhough i don't condone or support what he did, he be still human but many have dehumanise him, and i don't wish that to my bad enemies, i'm 100000% sertain that this man will not commit a crime like this again, this be not a person like dahmer or richard ramires, this person just lose control and be able to regain control. i don't think (eventhough everything that these family have and still go through) emotional pain and fysical pain of the family should play a role in this case, by dehuminasing him they be only worsen the problem, i'm very sad to have to argue with them due to their pain but revenge be not something wich belongs in court, punishment should only be use to prevent or stop crime not to punish out of revenge, forgiving can heal your pain, revenge make the other person feal pain, feal what you be go through thus not solve your pain. please argue with me, i wan't to see your opinion",-0.09,0
1068,the police department finally went into a building with the guy inside,0,the police department finally go into a building with the guy inside,0.0,0
1069,that is by far the most beautiful judge i've ever seen,0,that be by far the most beautiful judge i've ever see,0.48333333333333334,1
1070,"don't give him the death sentence, give him life in prison.",0,"don't give him the death sentence, give him life in prison.",0.0,0
1071,"he deserves solitary confinement for a random, undisclosed amount of time, which after completed he is walked to the execution room",0,"he deserve solitary confinement for a random, undisclosed amount of time, which after complete he be walk to the execution room",-0.5,0
1072,is it common for a defense attorney to offer a guilty plea for a reduced sentence?,0,be it common for a defense attorney to offer a guilty plea for a reduced sentence?,-0.4,0
1073,"i kinda feel bad for him, but what he did was crazy and cruel",1,"i kinda feel bad for him, but what he do be crazy and cruel",-0.7666666666666666,0
1074,only god can judge him now and like it says in the bible an eye for an eye god bless all the victims and their families,0,only god can judge him now and like it say in the bible an eye for an eye god bless all the victim and their family,0.0,0
1075,as a future judge i say he is innocent,0,a a future judge i say he be innocent,0.25,1
1076,justice served. they should do this on the year anniversary.,0,justice served. they should do this on the year anniversary.,0.0,0
1077,"everyone is willing to talk all about how “sick” the guy is, but nobody wants to talk about how everyone let him deteriorate to the point where this happened.",0,"everyone be willing to talk all about how “sick” the guy is, but nobody want to talk about how everyone let him deteriorate to the point where this happened.",-0.0880952380952381,0
1078,"feel so bad for his parents. that kid just threw his life away! total waste ! could be sent to death! before this guy killed people did he not think this would happen, that he would face the death penalty? ask him today , was it worth it ?!?!?!?! as he sits locked in chains while others wave the death penalty over him? i'm guessing he is full of regret today! puts himself and others into a f'd up situation! its all his own doing !",0,"feel so bad for his parents. that kid just throw his life away! total waste ! could be send to death! before this guy kill people do he not think this would happen, that he would face the death penalty? ask him today , be it worth it ?!?!?!?! a he sit lock in chain while others wave the death penalty over him? i'm guessing he be full of regret today! put himself and others into a f'd up situation! it all his own do !",0.0916852678571429,1
1079,"oh nicholas cruz, i hope you have repented to jesus. i feel so bad for you. as for all the innocent victims, may you find eternity in heaven.",2,"oh nicholas cruz, i hope you have repent to jesus. i feel so bad for you. a for all the innocent victims, may you find eternity in heaven.",-0.09999999999999992,0
1080,"but how can he plead not guilty??? i don't understand how can he believe or his lawyer believe for one second he's not guilty??? the judge should of read each and every charge out in front of him while all the victims eyes burnt holes into his sole, force him to hear the consequences of his actions. and why is there no remorse??? why isn't he sobbing and breaking down??? like what is happening here???",1,"but how can he plead not guilty??? i don't understand how can he believe or his lawyer believe for one second he's not guilty??? the judge should of read each and every charge out in front of him while all the victim eye burnt hole into his sole, force him to hear the consequence of his actions. and why be there no remorse??? why isn't he sob and break down??? like what be happen here???",0.06888888888888889,1
1081,how do the victims' families' decide on the penalty they want to pursue? what would happen if some of the victims want the death penalty to be used while others want him to serve life?,0,how do the victims' families' decide on the penalty they want to pursue? what would happen if some of the victim want the death penalty to be use while others want him to serve life?,0.0,0
1082,if you're guilty of a mass shooting the death penalty shouldn't be waved unless the victims families gives the okay to wave it. eye for an eye,0,if you're guilty of a mass shoot the death penalty shouldn't be wave unless the victim family give the okay to wave it. eye for an eye,0.0,0
1083,"i have no sympathies for the shooter, but killing a young man is just increasing the death tole of the massacre by one. let him live and make him a life long social worker with ancle braclets and constant psychological evaluations. his debt to society can not be paid through death, only through service/servetude to society.",1,"i have no sympathy for the shooter, but kill a young man be just increase the death tole of the massacre by one. let him live and make him a life long social worker with ancle braclets and constant psychological evaluations. his debt to society can not be pay through death, only through service/servetude to society.",0.031385281385281384,1
1084,he doesn't deserve to look down. force him to look straight into reality that's in front of him,0,he doesn't deserve to look down. force him to look straight into reality that's in front of him,0.022222222222222213,1
1085,umm can we actually talk about how beautiful that judge is??,0,umm can we actually talk about how beautiful that judge is??,0.425,1
1086,"the defense attorneys aren't going to get cruz out of getting the death penalty. personally i hope that they keep his punishment as the death penalty because the idea of him having the ability of becoming eligible for parole sends shivers to my spine. i feel like giving him the death penalty would give the victims' families some closure and a sense of justice paid forward. also as the old saying goes, ""an eye for an eye, a tooth for a tooth"". despite how costly it is.",2,"the defense attorney aren't go to get cruz out of get the death penalty. personally i hope that they keep his punishment a the death penalty because the idea of him have the ability of become eligible for parole sends shiver to my spine. i feel like give him the death penalty would give the victims' family some closure and a sense of justice pay forward. also a the old say goes, ""an eye for an eye, a tooth for a tooth"". despite how costly it is.",0.18333333333333335,1
1087,i would sentence him to life in prison without parole. it's not like all those 17 people who passed away are gonna come back to life if he gets sentenced to death,1,i would sentence him to life in prison without parole. it's not like all those 17 people who pass away be gonna come back to life if he get sentence to death,0.0,0
1088,"his life sounds like a tragic movie, a poor kid lost his mom and dad at 17 which made him a man with hatred and made him do all the killings.poor kid,miserable life, i just want to hear few words from him",1,"his life sound like a tragic movie, a poor kid lose his mom and dad at 17 which make him a man with hatred and make him do all the killings.poor kid,miserable life, i just want to hear few word from him",-0.44999999999999996,0
1089,i hope the prosecutors go forward fully. don't make any deals,1,i hope the prosecutor go forward fully. don't make any deal,0.0,0
1090,"for an unthinkable crime, there should be an unfathomable punishment.",0,"for an unthinkable crime, there should be an unfathomable punishment.",-0.05,0
1091,this is sad and all but anyone else think the judge is fine af,0,this be sad and all but anyone else think the judge be fine af,-0.04166666666666666,0
1092,there is no way a private attorney is going to take on a death penalty case for a couple grand and a few microsoft stocks.,0,there be no way a private attorney be go to take on a death penalty case for a couple grand and a few microsoft stocks.,0.09999999999999999,1
1093,"for all you saying the death penalty isn’t enough please remember, lethal injection actually is extremely painful after it knocks you out so he’s not going out in a good way either way.",0,"for all you say the death penalty isn’t enough please remember, lethal injection actually be extremely painful after it knock you out so he’s not go out in a good way either way.",0.0,0
1094,bruh that judge can get it,0,bruh that judge can get it,0.0,0
1095,life is way more painful than death. somebody like this got to suffer,0,life be way more painful than death. somebody like this get to suffer,-0.09999999999999998,0
1096,cruz doesn't deserve the death penalty he's only 19 years old!,0,cruz doesn't deserve the death penalty he's only 19 year old!,0.0625,1
1097,"so basically if they give him the death penalty, he gets what he wants but has an easier unpainful death",0,"so basically if they give him the death penalty, he get what he want but have an easy unpainful death",0.2,1
1098,it breaks my heart that the government plotted this on this vulnerable young man. god bless him,0,it break my heart that the government plot this on this vulnerable young man. god bless him,-0.2,0
1099,absolutely no reason whatsoever that the victims / families shouldn't be allowed to execute him via firing squad.,0,absolutely no reason whatsoever that the victim / family shouldn't be allow to execute him via fire squad.,-0.1,0
1100,i don’t believe in death penalty to people who surrender to police without violence but this case it’s hard to say no to the death penalty,1,i don’t believe in death penalty to people who surrender to police without violence but this case it’s hard to say no to the death penalty,-0.2916666666666667,0
1101,he deserves everything he is gonna get.,0,he deserve everything he be gonna get.,0.0,0
1102,they should actually release him. have him face public justice from the people.,0,they should actually release him. have him face public justice from the people.,0.0,0
1103,i wish they had out him in an arena with all of the victims families and then see how he’d fare and i really don’t think he would live at all.,1,i wish they have out him in an arena with all of the victim family and then see how he’d fare and i really don’t think he would live at all.,0.16818181818181818,1
1104,if this would've been a different person it would be a whole lot different story,0,if this would've be a different person it would be a whole lot different story,0.06666666666666667,1
1105,wouldn’t death penalty be breaking the 8th amendment? 8th amendment- no excessive bails or cruel punishment.,0,wouldn’t death penalty be break the 8th amendment? 8th amendment- no excessive bail or cruel punishment.,-0.4375,0
1106,"lashing out in the only way he could see for other to finally notice him and his pain to only be put down. not saying what he did was right, but a young troubled child subject to death.... this will possibly happen again with another troubled child who is seeking the attention they need, but will take their pain out on someone else because this sick land is blind and cannot see the issue before it.",0,"lash out in the only way he could see for other to finally notice him and his pain to only be put down. not say what he do be right, but a young troubled child subject to death.... this will possibly happen again with another troubled child who be seek the attention they need, but will take their pain out on someone else because this sick land be blind and cannot see the issue before it.",-0.17506105006105005,0
1107,this guy new what he was doing dp only way to go.,1,this guy new what he be do dp only way to go.,0.06818181818181818,1
1108,i'd actually consider paying money to watch him suffer...,0,i'd actually consider pay money to watch him suffer...,0.0,0
1109,they need to start making these guys suffer before killing him just so he knows how everyone else felt as they were hiding behind those desks moments before they had their lives taken from them.,0,they need to start make these guy suffer before kill him just so he know how everyone else felt a they be hide behind those desk moment before they have their life take from them.,-0.4,0
1110,all the victims’ family members should be allowed sticks and half an hour with cruz.,0,all the victims’ family member should be allow stick and half an hour with cruz.,-0.16666666666666666,0
